,funded_amnt_inv,int_rate,installment,total_pymnt,total_pymnt_inv,total_rec_int,total_rec_late_fee,last_pymnt_amnt,open_rv_12m,inq_last_12m,mths_since_recent_inq,sub_grade_num,target
3689,5500.0,7.99,172.33,5994.3976969882,5994.4,494.4,0.0,3239.56,1.0,1.0,9.0,32,0
3690,25000.0,7.99,783.3,27331.7579599202,27331.76,2331.76,0.0,14037.85,6.0,5.0,4.0,32,0
3691,10000.0,12.79,226.46,6779.59,6779.59,2568.0,0.0,226.46,3.0,1.0,2.0,25,0
3692,5000.0,8.99,158.98,4764.41,4764.41,693.93,0.0,158.98,0.0,1.0,2.0,30,0
3693,10400.0,11.49,342.91,7003.82,7003.82,950.2,0.0,342.91,2.0,5.0,7.0,26,1
3694,7200.0,16.99,256.67,6080.21,6080.21,1671.88,0.0,256.67,6.0,4.0,4.0,20,1
3695,35000.0,13.99,1196.05,35190.42,35190.42,190.42,0.0,35244.83,1.0,3.0,2.0,23,0
3696,5000.0,14.49,172.09,5154.65,5154.65,1144.52,0.0,172.09,0.0,3.0,1.0,22,0
3697,12000.0,15.59,289.21,8366.3,8366.3,3707.52,0.0,289.21,0.0,1.0,11.0,21,0
3698,23000.0,24.99,674.95,16301.11,16301.11,10282.0,0.0,674.95,1.0,0.0,20.0,12,1
3699,35000.0,28.88,1108.41,33477.49,33477.49,21968.17,0.0,1108.41,1.0,4.0,0.0,4,0
3700,24000.0,10.99,521.7,27233.0310163372,27233.03,3233.03,0.0,19436.84,3.0,0.0,7.103783700980392,27,0
3701,8000.0,19.99,297.27,4747.44,4747.44,1771.14,0.0,297.27,1.0,3.0,1.0,17,1
3702,15000.0,23.99,431.44,13013.17,13013.17,7678.67,0.0,431.44,2.0,3.0,0.0,14,0
3703,4325.0,11.49,142.61,4874.1536484684,4874.15,549.15,0.0,2.76,2.0,3.0,1.0,26,0
3704,8500.0,11.49,280.26,7062.81,7062.81,1588.27,30.0,60.0,0.0,2.0,1.0,26,1
3705,5000.0,9.49,160.15,5373.6514142095,5373.65,373.65,0.0,3934.94,2.0,0.0,7.103783700980392,29,0
3706,3600.0,13.99,123.03,4069.09,4069.09,778.02,0.0,150.0,2.0,3.0,2.0,23,0
3707,10000.0,8.99,317.96,9556.27,9556.27,1414.64,0.0,317.96,3.0,3.0,2.0,30,0
3708,21000.0,9.49,672.6,20209.74,20209.74,3137.37,0.0,672.6,2.0,0.0,14.0,29,0
3709,12000.0,11.49,395.66,11854.48,11854.48,2150.67,0.0,395.66,0.0,3.0,2.0,26,0
3710,28000.0,14.49,658.65,31936.3225575727,31936.32,3936.32,0.0,24194.73,2.0,5.0,1.0,22,0
3711,14175.0,23.99,407.71,7074.05,7074.05,3459.35,0.0,407.71,1.0,1.0,9.0,14,1
3712,31500.0,11.49,1038.6,34800.103034758,34800.1,3300.1,0.0,13802.61,1.0,2.0,8.0,26,0
3713,11500.0,8.59,363.51,12042.1343471756,12042.13,542.13,0.0,10199.57,0.0,1.0,12.0,31,0
3714,11900.0,12.79,399.76,11984.34,11984.34,2395.72,0.0,399.76,0.0,3.0,5.0,25,0
3715,8000.0,9.49,256.23,6626.12,6626.12,1080.82,0.0,256.23,0.0,0.0,7.103783700980392,29,1
3716,3000.0,10.49,97.5,2923.25,2923.25,490.49,0.0,97.5,0.0,0.0,14.0,28,0
3717,21600.0,14.49,508.1,9128.41,9128.41,4189.73,0.0,508.1,0.0,0.0,7.103783700980392,22,1
3718,35000.0,15.59,1223.43,36672.59,36672.59,8690.34,0.0,1223.43,1.0,9.0,1.0,21,0
3719,6750.0,9.49,216.2,6498.91,6498.91,1013.25,0.0,216.2,1.0,0.0,20.0,29,0
3720,28000.0,12.79,940.61,31978.1974164305,31978.2,3978.2,0.0,17838.95,1.0,1.0,10.0,25,0
3721,7225.0,9.49,231.41,6938.49,6938.49,1064.09,0.0,231.41,3.0,4.0,4.0,29,0
3722,24500.0,27.49,755.31,22952.83,22952.83,14441.87,0.0,755.31,1.0,2.0,1.0,7,0
3723,10000.0,11.49,329.72,9878.83,9878.83,1792.21,0.0,329.72,1.0,4.0,3.0,26,0
3724,1800.0,11.49,59.35,1891.0735333631,1891.07,91.07,0.0,1654.82,2.0,5.0,3.0,26,0
3725,16500.0,12.79,554.29,19351.3782067856,19351.38,2851.38,0.0,8277.3,2.0,1.0,7.0,25,0
3726,15000.0,15.59,361.52,10832.61,10832.61,4766.56,0.0,361.52,2.0,6.0,0.0,21,0
3727,12000.0,16.99,427.78,13753.6223529115,13753.62,1753.62,0.0,9487.15,0.0,0.0,7.103783700980392,20,0
3728,9000.0,10.49,292.48,9882.7291519132,9882.73,882.73,0.0,275.31,0.0,3.0,2.0,28,0
3729,3000.0,10.49,97.5,3373.3494754946,3373.35,373.35,0.0,1717.6,0.0,1.0,12.0,28,0
3730,9000.0,7.59,280.33,6420.71,6420.71,903.78,0.0,280.33,1.0,1.0,8.0,33,1
3731,32725.0,17.99,1182.93,12091.9,12091.9,3178.02,0.0,1182.93,2.0,2.0,6.0,19,1
3732,12500.0,8.99,397.44,14023.3572095773,14023.36,1523.36,0.0,5683.36,1.0,3.0,6.0,30,0
3733,9525.0,10.99,311.8,9348.18,9348.18,1635.09,0.0,311.8,4.0,4.0,7.0,27,0
3734,17450.0,18.99,452.57,13558.69,13558.69,6851.27,0.0,452.57,1.0,3.0,7.0,18,0
3735,20000.0,15.59,699.1,10906.55,10906.55,2896.32,0.0,699.1,1.0,2.0,8.0,21,1
3736,4000.0,10.99,130.94,4687.4653287776,4687.47,687.47,0.0,892.65,1.0,5.0,0.0,27,0
3737,5000.0,11.49,164.86,4972.57,4972.57,917.01,15.0,164.86,0.0,0.0,13.0,26,0
3738,15000.0,6.99,463.09,13886.88,13886.88,1609.56,0.0,463.09,0.0,1.0,7.0,34,0
3739,10000.0,10.49,324.98,1288.26,1288.26,325.47,0.0,324.98,2.0,0.0,17.0,28,1
3740,3500.0,10.49,113.75,3410.46,3410.46,572.24,0.0,113.75,0.0,1.0,10.0,28,0
3741,6000.0,11.49,197.83,6959.3033657307,6959.3,959.3,0.0,2779.98,3.0,3.0,3.0,26,0
3742,7000.0,7.59,218.04,7041.33,7041.33,41.33,0.0,7044.28,0.0,0.0,15.0,33,0
3743,18000.0,10.99,589.22,17665.61,17665.61,3089.99,0.0,589.22,2.0,0.0,20.0,27,0
3744,28000.0,7.99,877.29,30375.5088447914,30375.51,2375.51,0.0,17283.15,0.0,0.0,7.103783700980392,32,0
3745,20000.0,24.99,586.91,22323.6298171639,22323.63,2323.63,0.0,20003.76,3.0,2.0,3.0,12,0
3746,4800.0,10.49,155.99,5008.0107687415,5008.01,208.01,0.0,4386.85,0.0,0.0,18.0,28,0
3747,11975.0,23.99,344.43,10736.34,10736.34,5852.87,0.0,344.43,1.0,1.0,11.0,14,0
3748,10200.0,18.99,264.54,13618.3858441616,13618.39,3418.39,0.0,7524.09,0.0,1.0,11.0,18,0
3749,9000.0,9.49,288.26,9828.8358418529,9828.84,828.84,0.0,306.25,1.0,0.0,14.0,29,0
3750,8000.0,11.49,263.78,8622.4247919043,8622.42,622.42,0.0,6781.07,0.0,1.0,4.0,26,0
3751,10000.0,9.49,320.29,10851.233872091,10851.23,851.23,0.0,7333.31,3.0,4.0,1.0,29,0
3752,4875.0,15.59,170.41,3797.53,3797.53,867.76,0.0,170.41,1.0,1.0,2.0,21,1
3753,4925.0,16.99,175.57,5433.37,5433.37,1349.92,0.0,175.57,2.0,2.0,7.0,20,0
3754,15000.0,13.49,508.96,16516.042273799,16516.04,1516.04,0.0,729.19,2.0,4.0,4.0,24,0
3755,22675.0,11.49,747.63,14301.02,14301.02,3178.58,0.0,747.63,0.0,0.0,21.0,26,1
3756,15000.0,15.59,524.33,6881.94,6881.94,2249.89,0.0,524.33,1.0,0.0,7.103783700980392,21,1
3757,10000.0,16.99,248.48,7692.71,7692.71,3569.25,0.0,248.48,3.0,3.0,7.0,20,0
3758,20000.0,17.99,507.76,23856.29137443,23856.29,3856.29,0.0,17295.39,1.0,0.0,7.103783700980392,19,0
3759,12000.0,13.99,410.08,14060.9493006131,14060.95,2060.95,0.0,7108.24,1.0,4.0,0.0,23,0
3760,35000.0,18.99,1282.79,13399.57,13399.57,4023.74,0.0,1282.79,5.0,3.0,3.0,18,1
3761,35000.0,7.99,1096.62,33964.15,33964.15,4339.06,0.0,1096.62,3.0,3.0,1.0,32,0
3762,5000.0,13.49,169.66,5946.4547168436,5946.45,946.45,0.0,2221.42,1.0,3.0,1.0,24,0
3763,34800.0,15.59,838.71,36021.99,36021.99,1221.99,0.0,35243.56,0.0,4.0,1.0,21,0
3764,21925.0,25.69,652.43,19571.3,19571.3,11979.19,0.0,652.43,4.0,4.0,2.0,10,0
3765,8400.0,12.79,282.19,9276.8,9276.8,876.8,0.0,6466.84,1.0,1.0,7.0,25,0
3766,9600.0,13.49,325.74,11339.053685269,11339.05,1739.05,0.0,4838.64,0.0,0.0,17.0,24,0
3767,9600.0,7.59,299.02,9261.52,9261.52,1128.53,0.0,299.02,2.0,3.0,11.0,33,0
3768,12000.0,13.99,279.16,15223.8291794964,15223.83,3223.83,0.0,7705.16,1.0,2.0,0.0,23,0
3769,12600.0,27.49,388.45,12022.71,12022.71,7587.23,0.0,388.45,0.0,0.0,16.0,7,0
3770,2000.0,18.99,73.31,2270.5,2270.5,619.91,0.0,73.31,1.0,2.0,0.0,18,0
3771,5000.0,7.99,156.66,4852.02,4852.02,619.86,0.0,156.66,3.0,2.0,1.0,32,0
3772,6500.0,13.99,222.13,6648.81,6648.81,1428.56,0.0,222.13,0.0,0.0,7.103783700980392,23,0
3773,6600.0,11.49,217.62,7088.80473136,7088.8,488.8,0.0,5523.89,1.0,1.0,11.0,26,0
3774,18250.0,13.99,632.2,20782.5291668614,20501.68,2282.53,0.0,13821.15,3.0,3.0,0.0,23,0
3775,15000.0,18.99,389.03,11980.38,11980.38,5972.5,0.0,389.03,3.0,2.0,6.0,18,0
3776,30000.0,15.59,723.03,35092.8301015676,35092.83,5092.83,0.0,25707.63,3.0,4.0,2.0,21,0
3777,16000.0,14.49,376.37,11374.82,11374.82,4799.74,0.0,376.37,1.0,1.0,3.0,22,0
3778,3025.0,11.49,99.74,3461.734409181,3461.73,436.73,0.0,1660.06,1.0,1.0,11.0,26,0
3779,6000.0,10.49,194.99,6041.19,6041.19,990.94,0.0,194.99,0.0,1.0,10.0,28,0
3780,12000.0,9.49,384.34,12396.571960953,12396.57,396.57,0.0,11249.88,4.0,9.0,0.0,29,0
3781,6000.0,10.99,196.41,6718.2881956148,6718.29,718.29,0.0,3779.47,1.0,0.0,19.0,27,0
3782,25000.0,13.99,854.32,26513.06,26513.06,5639.21,0.0,854.32,2.0,4.0,1.0,23,0
3783,7000.0,10.49,227.49,1968.45,1968.45,336.93,0.0,227.49,1.0,2.0,2.0,28,1
3784,7500.0,9.49,240.22,7438.91,7438.91,1111.72,0.0,240.22,1.0,2.0,4.0,29,0
3785,8000.0,7.99,250.66,8906.5727757058,8906.57,906.57,0.0,2418.6,1.0,0.0,23.0,32,0
3786,28750.0,28.88,910.48,39998.7342681081,39998.73,11248.73,0.0,25477.18,0.0,3.0,0.0,4,0
3787,28825.0,18.99,1056.47,32720.16,32720.16,8935.44,0.0,1056.47,1.0,3.0,5.0,18,0
3788,10000.0,10.99,327.34,10139.14,10139.14,1731.8,0.0,327.34,1.0,2.0,10.0,27,0
3789,15000.0,8.99,476.93,14300.41,14300.41,2088.62,0.0,476.93,2.0,2.0,5.0,30,0
3790,7750.0,10.99,261.88,8230.1400000012,7972.95,230.14,0.0,7711.26,0.0,1.0,9.0,27,0
3791,13000.0,9.49,416.37,12484.25,12484.25,1914.66,0.0,416.37,4.0,2.0,11.0,29,0
3792,35000.0,11.49,1154.0,35122.89,35122.89,122.89,0.0,35145.23,0.0,0.0,13.0,26,0
3793,11200.0,22.39,311.83,8093.65,8093.65,4694.78,0.0,311.83,3.0,1.0,0.0,15,1
3794,30000.0,16.99,1069.44,33124.32,33124.32,8251.37,0.0,1069.44,2.0,1.0,1.0,20,0
3795,22400.0,11.49,492.53,26228.943881883,26228.94,3828.94,0.0,16899.47,1.0,2.0,0.0,26,0
3796,9750.0,10.49,324.98,10068.55,9816.84,1656.21,0.0,324.98,0.0,3.0,8.0,28,0
3797,7000.0,16.99,249.54,7729.13,7729.13,1926.57,0.0,249.54,0.0,0.0,7.103783700980392,20,0
3798,16800.0,9.49,538.08,16671.62,16671.62,2499.15,0.0,538.08,2.0,4.0,4.0,29,0
3799,4000.0,11.49,131.89,4086.04,4086.04,726.76,0.0,131.89,0.0,0.0,23.0,26,0
3800,14000.0,9.49,448.4,15418.7606092451,15418.76,1418.76,0.0,5363.34,3.0,3.0,3.0,29,0
3801,11200.0,13.49,257.66,12940.6196048484,12940.62,1740.62,0.0,9341.77,0.0,2.0,5.0,24,0
3802,19200.0,13.49,651.47,23239.6888112315,23239.69,4039.69,0.0,3612.92,0.0,0.0,7.103783700980392,24,0
3803,9350.0,24.49,369.24,10004.29,10004.29,4163.07,36.92,369.24,4.0,4.0,8.0,13,0
3804,3000.0,17.99,108.45,3729.9944639568,3729.99,729.99,0.0,1563.99,1.0,1.0,8.0,19,0
3805,8000.0,16.99,285.19,9066.6392237234,9066.64,1066.64,0.0,6507.48,1.0,3.0,0.0,20,0
3806,14000.0,10.99,458.28,15296.3052678779,15296.31,1296.31,0.0,10722.06,0.0,1.0,0.0,27,0
3807,12000.0,9.49,384.34,11908.21,11908.21,1785.69,0.0,384.34,1.0,1.0,10.0,29,0
3808,16000.0,16.99,570.37,18707.5025371994,18707.5,2707.5,0.0,11307.79,2.0,5.0,9.0,20,0
3809,19750.0,10.99,654.68,21931.3535643557,21657.21,1931.35,0.0,14715.97,0.0,1.0,1.0,27,0
3810,7500.0,7.99,234.99,7058.02,7058.02,935.61,0.0,234.99,0.0,1.0,0.0,32,0
3811,8000.0,10.99,261.88,5302.51,5302.51,952.03,0.0,261.88,2.0,1.0,5.0,27,1
3812,12275.0,10.99,401.81,14384.3648050332,14384.36,2109.36,0.0,2739.36,0.0,0.0,7.103783700980392,27,0
3813,18000.0,14.49,619.49,20616.6228920334,20616.62,2616.62,0.0,12573.49,1.0,3.0,3.0,22,0
3814,12000.0,24.99,477.06,1605.09,1605.09,216.58,0.0,477.06,1.0,3.0,2.0,12,1
3815,8400.0,12.79,282.19,9979.3883363312,9979.39,1579.39,0.0,3212.8,2.0,1.0,11.0,25,0
3816,15000.0,10.49,487.47,10749.05,10749.05,1996.52,0.0,487.47,2.0,2.0,1.0,28,1
3817,3000.0,11.49,98.92,3062.69,3062.69,543.14,0.0,98.92,1.0,0.0,7.103783700980392,26,0
3818,2400.0,11.49,79.14,2852.3628326342,2852.36,437.36,15.0,542.37,0.0,2.0,5.0,26,0
3819,25925.0,19.99,686.71,5128.35,5128.35,1648.52,34.34,1407.76,1.0,3.0,0.0,17,1
3820,24000.0,8.99,498.09,15416.82,15416.82,4356.34,0.0,498.09,0.0,1.0,3.0,30,0
3821,8000.0,11.49,263.78,3084.79,3084.79,422.16,0.0,263.78,1.0,0.0,7.103783700980392,26,1
3822,5000.0,10.99,163.67,5067.66,5067.66,863.99,0.0,163.67,0.0,0.0,24.0,27,0
3823,12000.0,13.99,279.16,14764.5769059378,14764.58,2764.58,0.0,8856.8,1.0,2.0,1.0,23,0
3824,15000.0,9.49,480.43,17191.5611091837,17191.56,2191.56,0.0,3748.59,5.0,0.0,14.0,29,0
3825,25300.0,11.49,834.18,27122.049791993,27122.05,1822.05,0.0,21315.09,0.0,0.0,15.0,26,0
3826,12800.0,7.99,401.05,13726.5050741483,13726.51,926.51,0.0,9300.76,3.0,1.0,5.0,32,0
3827,24000.0,6.99,740.95,26454.5936527261,26454.59,2454.59,0.0,1726.63,0.0,2.0,4.0,34,0
3828,16575.0,26.49,501.09,15485.0,15485.0,9558.2,0.0,501.09,4.0,6.0,4.0,9,0
3829,15000.0,8.59,474.14,16651.8590580889,16651.86,1651.86,0.0,7655.41,6.0,2.0,9.0,31,0
3830,5000.0,12.79,167.97,1504.62,1504.62,427.49,0.0,167.97,2.0,4.0,2.0,25,1
3831,4200.0,13.49,142.51,4416.27,4416.27,905.61,0.0,142.51,1.0,2.0,3.0,24,0
3832,32000.0,18.99,829.93,9495.39,9495.39,3512.51,0.0,829.93,3.0,2.0,0.0,18,1
3833,24000.0,15.59,578.42,6658.29,6658.29,2066.69,0.0,578.42,3.0,1.0,4.0,21,1
3834,36000.0,13.99,837.48,38181.4456833922,38181.45,2181.45,0.0,296.57,3.0,6.0,1.0,23,0
3835,12675.0,21.49,480.73,14802.3923280005,14802.39,2127.39,0.0,10498.53,6.0,3.0,1.0,16,0
3836,18000.0,14.49,619.49,19327.9817277984,19327.98,1327.98,0.0,16245.02,6.0,3.0,2.0,22,0
3837,20000.0,8.59,632.19,19588.35,19588.35,2683.92,0.0,632.19,1.0,3.0,5.0,31,0
3838,18000.0,10.49,386.81,21481.944918086,21481.94,3481.94,0.0,11754.0,4.0,0.0,7.103783700980392,28,0
3839,5000.0,10.99,163.67,5840.629115177,5840.63,840.63,0.0,1589.47,5.0,7.0,4.0,27,0
3840,6000.0,10.99,196.41,3204.51,3204.51,746.72,0.0,35.7,1.0,2.0,1.0,27,1
3841,21500.0,14.49,505.75,15704.2,15704.2,6516.17,0.0,505.75,0.0,0.0,7.103783700980392,22,0
3842,17000.0,9.49,544.49,16861.26,16861.26,2519.92,0.0,544.49,4.0,5.0,4.0,29,0
3843,8000.0,7.99,250.66,7520.73,7520.73,990.02,0.0,250.66,2.0,6.0,1.0,32,0
3844,2500.0,11.49,82.43,2471.3,2471.3,449.64,0.0,82.43,1.0,3.0,9.0,26,0
3845,9800.0,14.49,337.28,10174.36,10174.36,2326.72,33.72,337.28,0.0,3.0,8.0,22,0
3846,7000.0,16.99,249.54,7446.2345665862,7446.23,446.23,0.0,6704.22,1.0,10.0,6.0,20,0
3847,32000.0,10.49,1039.93,32219.18,32219.18,5285.09,0.0,1039.93,0.0,0.0,16.0,28,0
3848,4675.0,12.79,157.05,3461.01,3461.01,768.89,0.0,163.96,1.0,3.0,2.0,25,1
3849,8000.0,10.99,261.88,6094.71,6094.71,1179.14,15.0,50.0,3.0,3.0,5.0,27,1
3850,10000.0,11.49,329.72,11001.174459013,11001.17,1001.17,0.0,7380.63,3.0,3.0,4.0,26,0
3851,6000.0,10.49,194.99,6037.7,6037.7,987.45,0.0,194.99,1.0,3.0,0.0,28,0
3852,2400.0,21.49,91.03,2819.06,2819.06,850.52,0.0,91.03,0.0,0.0,22.0,16,0
3853,12000.0,14.49,282.28,8755.25,8755.25,3626.92,0.0,296.51,1.0,1.0,4.0,22,0
3854,12000.0,10.99,392.81,13320.3318777792,13320.33,1320.33,0.0,28.32,4.0,4.0,1.0,27,0
3855,9600.0,7.99,300.79,10735.6930633915,10735.69,1135.69,0.0,2518.62,0.0,1.0,3.0,32,0
3856,10000.0,13.49,339.31,4433.51,4433.51,1276.51,0.0,339.31,5.0,6.0,1.0,24,1
3857,9300.0,15.59,325.09,1954.3,1954.3,795.4,0.0,325.09,1.0,0.0,16.0,21,1
3858,34650.0,18.99,898.65,27821.59,27821.59,13942.01,0.0,898.65,3.0,1.0,9.0,18,0
3859,12000.0,13.49,276.06,14176.5400310496,14176.54,2176.54,0.0,9492.51,0.0,1.0,3.0,24,0
3860,25000.0,8.59,790.24,28350.7099504928,28350.71,3350.71,0.0,30.44,3.0,2.0,6.0,31,0
3861,6000.0,10.99,196.41,6322.46,6322.46,997.99,0.0,196.41,3.0,1.0,7.0,27,0
3862,9050.0,11.49,298.39,9649.8563299296,9649.86,599.86,0.0,7842.2,2.0,1.0,12.0,26,0
3863,15000.0,5.32,451.73,14021.36,14021.36,1249.97,0.0,451.73,2.0,1.0,7.0,35,0
3864,10000.0,15.59,349.55,11000.87764363,11000.88,1000.88,0.0,19.9,2.0,6.0,0.0,21,0
3865,35000.0,15.59,1223.43,37946.43,37946.43,8836.27,0.0,1223.43,0.0,0.0,7.103783700980392,21,0
3866,24000.0,14.49,564.56,28373.5925950674,28373.59,4373.59,0.0,19924.51,0.0,1.0,3.0,22,0
3867,18000.0,25.69,535.63,24209.4336000869,24209.43,6209.43,0.0,15665.04,0.0,1.0,10.0,10,0
3868,18000.0,14.49,423.42,20341.1078006355,20341.11,2341.11,0.0,16121.4,2.0,4.0,1.0,22,0
3869,24600.0,21.49,672.32,28473.1211470269,28473.12,3873.12,0.0,23123.93,1.0,0.0,13.0,16,0
3870,16975.0,8.59,537.36,18141.206177099,18114.53,1141.21,0.0,13277.54,1.0,5.0,3.0,31,0
3871,18575.0,13.49,630.26,18994.3,18994.3,4065.08,31.51,630.26,0.0,0.0,18.0,24,0
3872,19200.0,12.79,644.99,3782.51,3782.51,640.72,0.0,644.99,0.0,4.0,3.0,25,1
3873,19000.0,13.49,644.68,22735.5800587231,22735.58,3735.58,0.0,7922.18,1.0,0.0,7.103783700980392,24,0
3874,6000.0,12.79,201.56,7004.6658496864,7004.67,1004.67,0.0,3179.29,7.0,4.0,5.0,25,0
3875,5000.0,14.49,172.09,5342.58,5342.58,1172.31,0.0,172.09,0.0,3.0,0.0,22,0
3876,24000.0,25.29,708.52,27011.37,27011.37,9502.8,35.43,708.52,1.0,1.0,10.0,11,0
3877,10000.0,7.59,311.48,10163.04,10163.04,1163.04,0.0,409.03,2.0,3.0,1.0,33,0
3878,5000.0,12.79,167.97,5199.96,5199.96,1013.38,0.0,167.97,1.0,1.0,4.0,25,0
3879,36000.0,10.99,782.55,39576.9820901274,39576.98,3576.98,0.0,31773.46,1.0,7.0,4.0,27,0
3880,16000.0,14.49,376.37,17774.7189287695,17774.72,1774.72,0.0,14789.52,4.0,10.0,3.0,22,0
3881,14400.0,10.49,309.45,15576.488789137,15576.49,1176.49,0.0,12799.83,1.0,0.0,7.103783700980392,28,0
3882,28000.0,10.49,601.7,18738.35,18738.35,6092.06,0.0,601.7,2.0,2.0,3.0,28,0
3883,15000.0,13.49,508.96,8888.83,8888.83,1796.01,0.0,562.75,3.0,1.0,10.0,24,1
3884,9000.0,5.32,271.04,9690.4452332147,9690.45,690.45,0.0,2919.77,1.0,0.0,17.0,35,0
3885,4000.0,9.49,128.12,4334.2137456805,4334.21,334.21,0.0,2903.84,0.0,4.0,1.0,29,0
3886,16000.0,6.99,493.97,17506.5354293588,17506.54,1506.54,0.0,7139.38,0.0,0.0,7.103783700980392,34,0
3887,19750.0,5.32,602.3,18659.48,18426.24,1631.17,0.0,602.3,1.0,0.0,7.103783700980392,35,0
3888,9000.0,5.32,271.04,8399.58,8399.58,736.68,0.0,271.04,0.0,0.0,23.0,35,0
3889,12000.0,12.79,271.75,8407.2,8407.2,3155.65,0.0,271.75,1.0,1.0,0.0,25,0
3890,12000.0,22.39,334.1,10436.05,10436.05,5869.82,0.0,334.1,0.0,7.0,12.0,15,0
3891,8000.0,12.79,268.75,9335.2542048353,9335.25,1335.25,0.0,4240.37,2.0,1.0,6.0,25,0
3892,6000.0,13.99,205.04,7065.9522230719,7065.95,1065.95,0.0,3200.51,1.0,1.0,10.0,23,0
3893,3000.0,12.79,100.78,3119.92,3119.92,608.05,0.0,100.78,0.0,1.0,10.0,25,0
3894,30000.0,15.59,723.03,22361.96,22361.96,9739.34,0.0,723.03,3.0,1.0,1.0,21,0
3895,12000.0,22.39,334.1,10342.17,10342.17,5772.42,0.0,334.1,0.0,3.0,2.0,15,0
3896,20000.0,12.79,671.86,23488.5573770739,23488.56,3488.56,0.0,9379.5,3.0,3.0,7.0,25,0
3897,12000.0,24.99,352.15,8705.26,8705.26,4723.88,0.0,352.15,2.0,6.0,8.0,12,1
3898,14400.0,9.49,302.36,16914.7277319993,16914.73,2514.73,0.0,9351.96,1.0,0.0,7.103783700980392,29,0
3899,35000.0,15.59,1223.43,41064.9382045892,41064.94,6064.94,0.0,22865.06,5.0,1.0,11.0,21,0
3900,19200.0,9.49,403.15,12477.4,12477.4,3690.31,0.0,403.15,0.0,0.0,20.0,29,0
3901,24000.0,5.32,722.76,24946.3129485938,24946.31,946.31,0.0,5676.07,0.0,0.0,7.103783700980392,35,0
3902,7000.0,9.49,224.2,4129.02,4129.02,763.44,0.0,225.0,0.0,3.0,4.0,29,1
3903,11675.0,24.49,461.06,14302.1,14302.1,4797.36,0.0,461.06,0.0,2.0,1.0,13,0
3904,20125.0,18.99,521.95,16021.21,16021.21,7959.57,0.0,521.95,1.0,1.0,12.0,18,0
3905,16000.0,11.49,527.55,14705.01,14705.01,2748.83,0.0,527.55,1.0,0.0,20.0,26,0
3906,31500.0,9.49,1008.9,33601.6977331615,33601.7,2101.7,0.0,25547.11,0.0,0.0,23.0,29,0
3907,13850.0,17.99,500.65,15561.67,15561.67,4105.79,0.0,500.65,0.0,0.0,20.0,19,0
3908,5000.0,16.99,178.24,1883.15,1883.15,522.51,0.0,178.24,2.0,3.0,4.0,20,1
3909,21600.0,15.59,520.58,16119.27,16119.27,7031.04,0.0,520.58,0.0,0.0,7.103783700980392,21,0
3910,5000.0,10.49,162.49,5679.8400529356,5679.84,679.84,0.0,970.5,0.0,1.0,11.0,28,0
3911,35000.0,24.49,1382.18,48222.6429467224,48222.64,13222.64,0.0,15097.94,4.0,1.0,11.0,13,0
3912,5000.0,14.49,172.09,5330.77,5330.77,1160.51,0.0,172.09,3.0,1.0,7.0,22,0
3913,6025.0,11.49,198.66,6874.4063144569,6874.41,849.41,0.0,3302.38,3.0,1.0,11.0,26,0
3914,18000.0,13.49,414.09,19327.0049014752,19327.0,1327.0,0.0,17270.04,1.0,2.0,0.0,24,0
3915,30000.0,15.59,1048.65,34687.3479286214,34687.35,4687.35,0.0,21080.88,2.0,6.0,8.0,21,0
3916,35000.0,29.96,1131.51,48479.3779492495,48479.38,13479.38,0.0,4584.06,2.0,28.0,0.0,2,0
3917,9375.0,15.59,327.71,10150.89,10150.89,2352.15,0.0,327.71,3.0,0.0,24.0,21,0
3918,20350.0,14.49,478.7,14823.32,14823.32,6126.53,0.0,478.7,0.0,0.0,24.0,22,0
3919,10800.0,12.79,362.81,12119.0551481811,12119.06,1319.06,0.0,7773.01,3.0,3.0,3.0,25,0
3920,19900.0,14.49,468.11,21700.670169195,21700.67,1800.67,0.0,18787.89,1.0,2.0,2.0,22,0
3921,6000.0,12.79,201.56,4631.52,4631.52,1010.65,15.0,201.56,2.0,5.0,2.0,25,1
3922,20000.0,8.99,635.91,21028.5050516708,21028.51,1028.51,0.0,17193.08,0.0,5.0,0.0,30,0
3923,13000.0,19.99,279.86,10876.89,10876.89,4251.84,0.0,279.86,1.0,5.0,1.0,17,0
3924,30000.0,13.99,697.9,21658.07,21658.07,8721.39,69.8,697.9,0.0,0.0,13.0,23,0
3925,20000.0,10.49,649.96,20169.6,20169.6,3313.49,32.5,649.96,1.0,1.0,7.0,28,0
3926,20000.0,14.49,470.47,14568.47,14568.47,6071.75,0.0,470.47,1.0,0.0,18.0,22,0
3927,8000.0,12.79,268.75,4294.32,4294.32,1111.82,0.0,268.75,1.0,5.0,3.0,25,1
3928,20000.0,11.49,659.43,22926.6574860654,22926.66,2926.66,0.0,11012.24,1.0,0.0,23.0,26,0
3929,7500.0,10.99,253.69,8422.4457108439,8150.75,672.45,0.0,5.35,1.0,6.0,5.0,27,0
3930,6000.0,6.99,185.24,6230.7750216874,6230.78,230.78,0.0,4621.67,7.0,0.0,15.0,34,0
3931,16000.0,13.99,372.21,18514.378869593,18514.38,2514.38,0.0,13658.09,4.0,3.0,4.0,23,0
3932,8000.0,10.99,261.88,9224.6099707993,9224.61,1224.61,0.0,10.73,1.0,2.0,11.0,27,0
